"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
385.75,-5.25,7.63997913187636,8.08934656542194,7.30706506706706,0.0246790330602304,0.0246790330698433
386.25,-5.67,7.64020569727312,8.10767415900126,7.41441052110731,0.0246530361289522,0.0246530361094538
386.75,-5.46,7.6408739922934,8.12503277333907,7.52457648711262,0.0246477924698454,0.0246477924585707
387.25,-5.88,7.64198159814054,8.14050476964084,7.62373297799706,0.0246557841469616,0.0246557841671666
387.75,-5.67,7.64377859616362,8.15403902400424,7.7358736397633,0.0246998336487739,0.0246998336559406
388.25,-6.09,7.64597302781927,8.16510782705797,7.83092403449061,0.0247516394027485,0.0247516393750454
388.75,-5.88,7.64896619677749,8.17128642627791,7.90491006613874,0.0248257459626189,0.0248257460119873
389.25,-6.3,7.65227301469436,8.17558578575351,7.97221242220938,0.0249096102267655,0.0249096102648081
389.75,-6.09,7.65615834735253,8.1754966782838,8.01321001643693,0.0250032319702976,0.025003231931143
390.25,-6.51,7.66014567586999,8.17468504321175,8.04940671462298,0.0250977186056091,0.0250977186360536
390.75,-6.3,7.664303082362,8.17284264935421,8.08202380182103,0.0251967873671712,0.0251967873829918
391.25,-6.72,7.66843128385856,8.1701061235916,8.09173751855491,0.0252796058734478,0.0252796059283986
391.75,-6.51,7.67263125692791,8.16605420765584,8.0797676895308,0.0253515583275209,0.0253515583218612
392.25,-6.93,7.67671268766759,8.1613649049591,8.03639252898029,0.0253976531686352,0.0253976532089507
392.75,-6.72,7.68106135664789,8.15510773214725,7.97962804409982,0.0254450921413973,0.0254450921737913
393.25,-7.14,7.68465971115142,8.15140381549726,7.89483364070144,0.0254429386299261,0.0254429386044625
393.75,-6.93,7.68773308799503,8.1487581538803,7.78967933178159,0.0254094108145389,0.0254094108118272
394.25,-7.35,7.69048152457674,8.14601039618122,7.66664176256205,0.0253562049290149,0.0253562049721287
394.75,-7.14,7.69248616769784,8.14462921758422,7.52973149498618,0.0252724753363964,0.0252724753490902
395.25,-7.56,7.69382453690573,8.14517596897829,7.42104107019733,0.0251915977762532,0.0251915977566908
395.75,-7.35,7.69418011015491,8.14756251926327,7.32482272558522,0.0250951500414065,0.0250951500302692
396.25,-7.77,7.69423946978169,8.14915259951708,7.26058246330197,0.0250231590303201,0.0250231590616056
396.75,-7.56,7.69320037966671,8.15283298996868,7.22915209150728,0.0249477558661359,0.0249477559095244
397.25,-7.98,7.6918667787901,8.1560074855762,7.24747449147158,0.0249088318254647,0.0249088318241525
397.75,-7.77,7.68973678899433,8.16028215258986,7.30398706979999,0.0248812199785002,0.0248812199642007
398.25,-7.35,7.68787538291059,8.16207693259646,7.40971638261492,0.0249109737472224,0.0249109737141951
398.75,-6.93,7.68528875579653,8.16496019651937,7.54575390841466,0.0249498845892853,0.0249498845268867
399.25,-7.14,7.68235865052551,8.16800950335905,7.71120007119428,0.0250095522177934,0.0250095522310488
399.75,-6.72,7.67931618929954,8.17083178322428,7.90495077869429,0.0250957454615737,0.0250957454358275
400.25,-6.93,7.67607995894162,8.1736357900696,8.10878867583352,0.0251904719871598,0.0251904719730964
400.75,-6.51,7.67267234800895,8.17551279630678,8.28976767168128,0.025269611584942,0.0252696115671996
401.25,-6.72,7.66925363243583,8.17628368614919,8.44685950212541,0.0253340641331058,0.0253340641453933
401.75,-6.3,7.66552187027802,8.17778499457552,8.56500005765782,0.0253544304738101,0.0253544304295997
402.25,-6.51,7.66205828892881,8.17641239229073,8.63192393365699,0.0253476788876986,0.0253476789188581
402.75,-6.09,7.65864557804583,8.17191273586663,8.60845923668746,0.0252765584319378,0.0252765584354995
403.25,-6.3,7.65609385562375,8.16058971022892,8.51420245434369,0.0251918282812153,0.0251918282273007
403.75,-5.88,7.65420688633239,8.14455505843767,8.36187673943967,0.0250929972252074,0.0250929971786769
404.25,-6.09,7.65296176229168,8.12465405864462,8.16303502564778,0.0249878831446446,0.0249878831897453
404.75,-5.67,7.65243083073456,8.10191426654484,7.9406210553679,0.024894702954904,0.0248947029840888
405.25,-5.88,7.65280762427546,8.07580003149693,7.68918980961665,0.0248170371865169,0.024817037176447
405.75,-5.46,7.65379894675079,8.04954483138419,7.44313527041643,0.0247630927146037,0.0247630927480981
406.25,-5.67,7.65529004702786,8.02300972294393,7.17049530216374,0.0247068542157971,0.0247068541582572
