TIME_s,POSITION_mm
86.817,0.0
86.818,0.0
86.819,0.0
86.82,0.0
86.821,0.0
86.822,0.0
86.823,0.0
86.824,0.0
86.825,0.0
86.826,0.0
86.827,0.0
86.828,0.0
86.829,0.0
86.83,0.0
86.831,0.0
86.832,-0.045
86.833,-0.045
86.834,-0.045
86.835,-0.045
86.836,-0.045
86.837,-0.045
86.838,-0.045
86.839,-0.045
86.84,-0.045
86.841,-0.045
86.842,-0.045
86.843,-0.045
86.844,-0.045
86.845,-0.045
86.846,-0.045
86.847,-0.045
86.848,-0.045
86.849,-0.045
86.85,-0.045
86.851,-0.045
86.852,-0.045
86.853,-0.045
86.854,-0.045
86.855,-0.045
86.856,-0.045
86.857,-0.045
86.858,-0.045
86.859,-0.045
86.86,-0.045
86.861,-0.045
86.862,-0.045
86.863,-0.045
86.864,-0.045
86.865,-0.045
86.866,-0.045
86.867,-0.045
86.868,-0.045
86.869,-0.045
86.87,-0.045
86.871,-0.045
86.872,-0.045
86.873,-0.045
86.874,-0.045
86.875,-0.045
86.876,-0.045
86.877,-0.045
86.878,-0.045
86.879,-0.045
86.88,-0.045
86.881,-0.045
86.882,-0.045
86.883,-0.045
86.884,-0.045
86.885,-0.045
86.886,-0.045
86.887,-0.045
86.888,-0.045
86.889,-0.045
86.89,-0.045
86.891,-0.045
86.892,-0.045
86.893,-0.045
86.894,-0.045
86.895,-0.045
86.896,-0.045
86.897,-0.045
86.898,-0.045
86.899,-0.045
86.9,-0.045
86.901,-0.045
86.902,-0.045
86.903,-0.045
86.904,-0.045
86.905,-0.045
86.906,-0.045
86.907,-0.045
86.908,-0.045
86.909,-0.045
86.91,-0.045
86.911,-0.045
86.912,-0.045
86.913,-0.045
86.914,-0.045
86.915,-0.045
86.916,-0.045
86.917,-0.045
86.918,-0.045
86.919,-0.045
86.92,-0.045
86.921,-0.045
86.922,-0.045
86.923,-0.045
86.924,-0.045
86.925,-0.045
86.926,-0.045
86.927,-0.045
86.928,-0.045
86.929,-0.045
86.93,-0.045
86.931,-0.045
86.932,-0.045
86.933,-0.045
86.934,-0.045
86.935,-0.045
86.936,-0.045
86.937,-0.045
86.938,-0.045
86.939,-0.045
86.94,-0.045
86.941,-0.045
86.942,-0.045
86.943,-0.045
86.944,-0.045
86.945,-0.045
86.946,-0.045
86.947,-0.045
86.948,-0.045
86.949,-0.045
86.95,-0.045
86.951,-0.045
86.952,-0.045
86.953,-0.045
86.954,-0.045
86.955,-0.045
86.956,-0.045
86.957,-0.045
86.958,-0.045
86.959,-0.045
86.96,-0.045
86.961,-0.045
86.962,-0.045
86.963,-0.045
86.964,-0.045
86.965,-0.045
86.966,-0.045
86.967,-0.045
86.968,-0.045
86.969,-0.045
86.97,-0.045
86.971,-0.045
86.972,-0.045
86.973,-0.045
86.974,-0.045
86.975,-0.045
86.976,-0.045
86.977,-0.045
86.978,-0.045
86.979,-0.045
86.98,-0.045
86.981,-0.045
86.982,-0.045
86.983,-0.045
86.984,-0.045
86.985,-0.045
86.986,-0.045
86.987,-0.045
86.988,-0.045
86.989,-0.045
86.99,-0.045
86.991,-0.045
86.992,-0.045
86.993,-0.045
86.994,-0.045
86.995,-0.045
86.996,-0.045
86.997,-0.045
86.998,-0.045
86.999,-0.045
87.0,-0.045
87.001,-0.045
87.002,-0.045
87.003,-0.045
87.004,-0.045
87.005,-0.045
87.006,-0.045
87.007,-0.045
87.008,-0.045
87.009,-0.045
87.01,-0.045
87.011,-0.045
87.012,-0.045
87.013,-0.045
87.014,-0.045
87.015,-0.045
87.016,-0.045
87.017,-0.045
87.018,-0.045
87.019,-0.045
87.02,-0.045
87.021,-0.045
87.022,-0.045
87.023,-0.045
87.024,-0.045
87.025,-0.045
87.026,-0.045
87.027,-0.045
87.028,-0.045
87.029,-0.045
87.03,-0.045
87.031,-0.045
87.032,-0.045
87.033,-0.045
87.034,-0.045
87.035,-0.045
87.036,-0.045
87.037,-0.045
87.038,-0.045
87.039,-0.045
87.04,-0.045
87.041,-0.045
87.042,-0.045
87.043,-0.045
87.044,-0.045
87.045,-0.045
87.046,-0.045
87.047,-0.045
87.048,-0.045
87.049,-0.045
87.05,-0.045
87.051,-0.045
87.052,-0.045
87.053,-0.045
87.054,-0.045
87.055,-0.045
87.056,-0.045
87.057,-0.045
87.058,-0.045
87.059,-0.045
87.06,-0.045
87.061,-0.045
87.062,-0.045
87.063,-0.045
87.064,-0.045
87.065,-0.045
87.066,-0.045
87.067,-0.045
87.068,-0.045
87.069,-0.045
87.07,-0.045
87.071,-0.045
87.072,-0.045
87.073,-0.045
87.074,-0.045
87.075,-0.045
87.076,-0.045
87.077,-0.045
87.078,-0.045
87.079,-0.045
87.08,-0.045
87.081,-0.045
87.082,-0.045
87.083,-0.045
87.084,-0.045
87.085,-0.045
87.086,-0.045
87.087,-0.045
87.088,-0.045
87.089,-0.045
87.09,-0.045
87.091,-0.045
87.092,-0.045
87.093,-0.045
87.094,-0.045
87.095,-0.045
87.096,-0.045
87.097,-0.045
87.098,-0.045
87.099,-0.045
87.1,-0.045
87.101,-0.045
87.102,-0.045
87.103,-0.045
87.104,-0.045
87.105,-0.045
87.106,-0.045
87.107,-0.045
87.108,-0.045
87.109,-0.045
87.11,-0.045
87.111,-0.045
87.112,-0.045
87.113,-0.045
87.114,-0.045
87.115,-0.045
87.116,-0.045
87.117,-0.045
87.118,-0.045
87.119,-0.045
87.12,-0.045
87.121,-0.045
87.122,-0.045
87.123,-0.045
87.124,-0.045
87.125,-0.045
87.126,-0.045
87.127,-0.045
87.128,-0.045
87.129,-0.045
87.13,-0.045
87.131,-0.045
87.132,-0.045
87.133,-0.045
87.134,-0.045
87.135,-0.045
87.136,-0.045
87.137,-0.045
87.138,-0.045
87.139,-0.045
87.14,-0.045
87.141,-0.045
87.142,-0.045
87.143,-0.045
87.144,-0.045
87.145,-0.045
87.146,-0.045
87.147,-0.045
87.148,-0.045
87.149,-0.045
87.15,-0.045
87.151,-0.045
87.152,-0.045
87.153,-0.045
87.154,-0.045
87.155,-0.045
87.156,-0.045
87.157,-0.045
87.158,-0.045
87.159,-0.045
87.16,-0.045
87.161,-0.045
87.162,-0.045
87.163,-0.045
87.164,-0.045
87.165,-0.045
87.166,-0.045
87.167,-0.045
87.168,-0.045
87.169,-0.045
87.17,-0.045
87.171,-0.045
87.172,-0.045
87.173,-0.045
87.174,-0.045
87.175,-0.045
87.176,-0.045
87.177,-0.045
87.178,-0.045
87.179,-0.045
87.18,-0.045
87.181,-0.045
87.182,-0.045
87.183,-0.045
87.184,-0.045
87.185,-0.045
87.186,-0.045
87.187,-0.045
87.188,-0.045
87.189,-0.045
87.19,-0.045
87.191,-0.045
87.192,-0.045
87.193,-0.045
87.194,-0.045
87.195,-0.045
87.196,-0.045
87.197,-0.045
87.198,-0.045
87.199,-0.045
87.2,-0.045
87.201,-0.045
87.202,-0.045
87.203,-0.045
87.204,-0.045
87.205,-0.045
87.206,-0.045
87.207,-0.045
87.208,-0.045
87.209,-0.045
87.21,-0.045
87.211,-0.045
87.212,-0.045
87.213,-0.045
87.214,-0.045
87.215,-0.045
87.216,-0.045
87.217,-0.045
87.218,-0.045
87.219,-0.045
87.22,-0.045
87.221,-0.045
87.222,-0.045
87.223,-0.045
87.224,-0.045
87.225,-0.045
87.226,-0.045
87.227,-0.045
87.228,-0.045
87.229,-0.045
87.23,-0.045
87.231,-0.045
87.232,-0.045
87.233,-0.045
87.234,-0.045
87.235,-0.045
87.236,-0.045
87.237,-0.045
87.238,-0.045
87.239,-0.045
87.24,-0.045
87.241,-0.045
87.242,-0.045
87.243,-0.045
87.244,-0.045
87.245,-0.045
87.246,-0.045
87.247,-0.045
87.248,-0.045
87.249,-0.045
87.25,-0.045
87.251,-0.045
87.252,-0.045
87.253,-0.045
87.254,-0.045
87.255,-0.045
87.256,-0.045
87.257,-0.045
87.258,-0.045
87.259,-0.045
87.26,-0.045
87.261,-0.045
87.262,-0.045
87.263,-0.045
87.264,-0.045
87.265,-0.045
87.266,-0.045
87.267,-0.045
87.268,-0.045
87.269,-0.045
87.27,-0.045
87.271,-0.045
87.272,-0.045
87.273,-0.045
87.274,-0.045
87.275,-0.045
87.276,-0.045
87.277,-0.045
87.278,-0.045
87.279,-0.045
87.28,-0.045
87.281,-0.045
87.282,-0.045
87.283,-0.045
87.284,-0.045
87.285,-0.045
87.286,-0.045
87.287,-0.045
87.288,-0.045
87.289,-0.045
87.29,-0.045
87.291,-0.045
87.292,-0.045
87.293,-0.045
87.294,-0.045
87.295,-0.045
87.296,-0.045
87.297,-0.045
87.298,-0.045
87.299,-0.045
87.3,-0.045
87.301,-0.045
87.302,-0.045
87.303,-0.045
87.304,-0.045
87.305,-0.045
87.306,-0.045
87.307,-0.045
87.308,-0.045
87.309,-0.045
87.31,-0.045
87.311,-0.045
87.312,-0.045
87.313,-0.045
87.314,-0.045
87.315,-0.045
87.316,-0.045
87.317,-0.045
87.318,-0.045
87.319,-0.045
87.32,-0.045
87.321,-0.045
87.322,-0.045
87.323,-0.045
87.324,-0.045
87.325,-0.045
87.326,-0.045
87.327,-0.045
87.328,-0.045
87.329,-0.045
87.33,-0.045
87.331,-0.045
87.332,-0.045
87.333,-0.045
87.334,-0.045
87.335,-0.045
87.336,-0.045
87.337,-0.045
87.338,-0.045
87.339,-0.045
87.34,-0.045
87.341,-0.045
87.342,-0.045
87.343,-0.045
87.344,-0.045
87.345,-0.045
87.346,-0.045
87.347,-0.045
87.348,-0.045
87.349,-0.045
87.35,-0.045
87.351,-0.045
87.352,-0.045
87.353,-0.045
87.354,-0.045
87.355,-0.045
87.356,-0.045
87.357,-0.045
87.358,-0.045
87.359,-0.045
87.36,-0.045
87.361,-0.045
87.362,-0.045
87.363,-0.045
87.364,-0.045
87.365,-0.045
87.366,-0.045
87.367,-0.045
87.368,-0.045
87.369,-0.045
87.37,-0.045
87.371,-0.045
87.372,-0.045
87.373,-0.045
87.374,-0.045
87.375,-0.045
87.376,-0.045
87.377,-0.045
87.378,-0.045
87.379,-0.045
87.38,-0.045
87.381,-0.045
87.382,-0.045
87.383,-0.045
87.384,-0.045
87.385,-0.045
87.386,-0.045
87.387,-0.045
87.388,-0.045
87.389,-0.045
87.39,-0.045
87.391,-0.045
87.392,-0.045
87.393,-0.045
87.394,-0.045
87.395,-0.045
87.396,-0.045
87.397,-0.045
87.398,-0.045
87.399,-0.045
87.4,-0.045
87.401,-0.045
87.402,-0.045
87.403,-0.045
87.404,-0.045
87.405,-0.045
87.406,-0.045
87.407,-0.045
87.408,-0.045
87.409,-0.045
87.41,-0.045
87.411,-0.045
87.412,-0.045
87.413,-0.045
87.414,-0.045
87.415,-0.045
87.416,-0.045
87.417,-0.045
87.418,-0.045
87.419,-0.045
87.42,-0.045
87.421,-0.045
87.422,-0.045
87.423,-0.045
87.424,-0.045
87.425,-0.045
87.426,-0.045
87.427,-0.045
87.428,-0.045
87.429,-0.045
87.43,-0.045
87.431,-0.045
87.432,-0.045
87.433,-0.045
87.434,-0.045
87.435,-0.045
87.436,-0.045
87.437,-0.045
87.438,-0.045
87.439,-0.045
87.44,-0.045
87.441,-0.045
87.442,-0.045
87.443,-0.045
87.444,-0.045
87.445,-0.045
87.446,-0.045
87.447,-0.045
87.448,-0.045
87.449,-0.045
87.45,-0.045
87.451,-0.045
87.452,-0.045
87.453,-0.045
87.454,-0.045
87.455,-0.045
87.456,-0.045
87.457,-0.045
87.458,-0.045
87.459,-0.045
87.46,-0.045
87.461,-0.045
87.462,-0.045
87.463,-0.045
87.464,-0.045
87.465,-0.045
87.466,-0.045
87.467,-0.045
87.468,-0.045
87.469,-0.045
87.47,-0.045
87.471,-0.045
87.472,-0.045
87.473,-0.045
87.474,-0.045
87.475,-0.045
87.476,-0.045
87.477,-0.045
87.478,-0.045
87.479,-0.045
87.48,-0.045
87.481,-0.045
87.482,-0.045
87.483,-0.045
87.484,-0.045
87.485,-0.045
87.486,-0.045
87.487,-0.045
87.488,-0.045
87.489,-0.045
87.49,-0.045
87.491,-0.045
87.492,-0.045
87.493,-0.045
87.494,-0.045
87.495,-0.045
87.496,-0.045
87.497,-0.045
87.498,-0.045
87.499,-0.045
87.5,-0.045
87.501,-0.045
87.502,-0.045
87.503,-0.045
87.504,-0.045
87.505,-0.045
87.506,-0.045
87.507,-0.045
87.508,-0.045
87.509,-0.045
87.51,-0.045
87.511,-0.045
87.512,-0.045
87.513,-0.045
87.514,-0.045
87.515,-0.045
87.516,-0.045
87.517,-0.045
87.518,-0.045
87.519,-0.045
87.52,-0.045
87.521,-0.045
87.522,-0.045
87.523,-0.045
87.524,-0.045
87.525,-0.045
87.526,-0.045
87.527,-0.045
87.528,-0.045
87.529,-0.045
87.53,-0.045
87.531,-0.045
87.532,-0.045
87.533,-0.045
87.534,-0.045
87.535,-0.045
87.536,-0.045
87.537,-0.045
87.538,-0.045
87.539,-0.045
87.54,-0.045
87.541,-0.045
87.542,-0.045
87.543,-0.045
87.544,-0.045
87.545,-0.045
87.546,-0.045
87.547,-0.045
87.548,-0.045
87.549,-0.045
87.55,-0.045
87.551,-0.045
87.552,-0.045
87.553,-0.045
87.554,-0.045
87.555,-0.045
87.556,-0.045
87.557,-0.045
87.558,-0.045
87.559,-0.045
87.56,-0.045
87.561,-0.045
87.562,-0.045
87.563,-0.045
87.564,-0.045
87.565,-0.045
87.566,-0.045
87.567,-0.045
87.568,-0.045
87.569,-0.045
87.57,-0.045
87.571,-0.045
87.572,-0.045
87.573,-0.045
87.574,-0.045
87.575,-0.045
87.576,-0.045
87.577,-0.045
87.578,-0.045
87.579,-0.045
87.58,-0.045
87.581,-0.045
87.582,-0.045
87.583,-0.045
87.584,-0.045
87.585,-0.045
87.586,-0.045
87.587,-0.045
87.588,-0.045
87.589,-0.045
87.59,-0.045
87.591,-0.045
87.592,-0.045
87.593,-0.045
87.594,-0.045
87.595,-0.045
87.596,-0.045
87.597,-0.045
87.598,-0.045
87.599,-0.045
87.6,-0.045
87.601,-0.045
87.602,-0.045
87.603,-0.045
87.604,-0.045
87.605,-0.045
87.606,-0.045
87.607,-0.045
87.608,-0.045
87.609,-0.045
87.61,-0.045
87.611,-0.045
87.612,-0.045
87.613,-0.045
87.614,-0.045
87.615,-0.045
87.616,-0.045
87.617,-0.045
87.618,-0.045
87.619,-0.045
87.62,-0.045
87.621,-0.045
87.622,-0.045
87.623,-0.045
87.624,-0.045
87.625,-0.045
87.626,-0.045
87.627,-0.045
87.628,-0.045
87.629,-0.045
87.63,-0.045
87.631,-0.045
87.632,-0.045
87.633,-0.045
87.634,-0.045
87.635,-0.045
87.636,-0.045
87.637,-0.045
87.638,-0.045
87.639,-0.045
87.64,-0.045
87.641,-0.045
87.642,-0.045
87.643,-0.045
87.644,-0.045
87.645,-0.045
87.646,-0.045
87.647,-0.045
87.648,-0.045
87.649,-0.045
87.65,-0.045
87.651,-0.045
87.652,-0.045
87.653,-0.045
87.654,-0.045
87.655,-0.045
87.656,-0.045
87.657,-0.045
87.658,-0.045
87.659,-0.045
87.66,-0.045
87.661,-0.045
87.662,-0.045
87.663,-0.045
87.664,-0.045
87.665,-0.045
87.666,-0.045
87.667,-0.045
87.668,-0.045
87.669,-0.045
87.67,-0.045
87.671,-0.045
87.672,-0.045
87.673,-0.045
87.674,-0.045
87.675,-0.045
87.676,-0.045
87.677,-0.045
87.678,-0.045
87.679,-0.045
87.68,-0.045
87.681,-0.045
87.682,-0.045
87.683,-0.045
87.684,-0.045
87.685,-0.045
87.686,-0.045
87.687,-0.045
87.688,-0.045
87.689,-0.045
87.69,-0.045
87.691,-0.045
87.692,-0.045
87.693,-0.045
87.694,-0.045
87.695,-0.045
87.696,-0.045
87.697,-0.045
87.698,-0.045
87.699,-0.045
87.7,-0.045
87.701,-0.045
87.702,-0.045
87.703,-0.045
87.704,-0.045
87.705,-0.045
87.706,-0.045
87.707,-0.045
87.708,-0.045
87.709,-0.045
87.71,-0.045
87.711,-0.045
87.712,-0.045
87.713,-0.045
87.714,-0.045
87.715,-0.045
87.716,-0.045
87.717,-0.045
87.718,-0.045
87.719,-0.045
87.72,-0.045
87.721,-0.045
87.722,-0.045
87.723,-0.045
87.724,-0.045
87.725,-0.045
87.726,-0.045
87.727,-0.045
87.728,-0.045
87.729,-0.045
87.73,-0.045
87.731,-0.045
87.732,-0.045
87.733,-0.045
87.734,-0.045
87.735,-0.045
87.736,-0.045
87.737,-0.045
87.738,-0.045
87.739,-0.045
87.74,-0.045
87.741,-0.045
87.742,-0.045
87.743,-0.045
87.744,-0.045
87.745,-0.045
87.746,-0.045
87.747,-0.045
87.748,-0.045
87.749,-0.045
87.75,-0.045
87.751,-0.045
87.752,-0.045
87.753,-0.045
87.754,-0.045
87.755,-0.045
87.756,-0.045
87.757,-0.045
87.758,-0.045
87.759,-0.045
87.76,-0.045
87.761,-0.045
87.762,-0.045
87.763,-0.045
87.764,-0.045
87.765,-0.045
87.766,-0.045
87.767,-0.045
87.768,-0.045
87.769,-0.045
87.77,-0.045
87.771,-0.045
87.772,-0.045
87.773,-0.045
87.774,-0.045
87.775,-0.045
87.776,-0.045
87.777,-0.045
87.778,-0.045
87.779,-0.045
87.78,-0.045
87.781,-0.045
87.782,-0.045
87.783,-0.045
87.784,-0.045
87.785,-0.045
87.786,-0.045
87.787,-0.045
87.788,-0.045
87.789,-0.045
87.79,-0.045
87.791,-0.045
87.792,-0.045
87.793,-0.045
87.794,-0.045
87.795,-0.045
87.796,-0.045
87.797,-0.045
87.798,-0.045
87.799,-0.045
87.8,-0.045
87.801,-0.045
87.802,-0.045
87.803,-0.045
87.804,-0.045
87.805,-0.045
87.806,-0.045
87.807,-0.045
87.808,-0.045
87.809,-0.045
87.81,-0.045
87.811,-0.045
87.812,-0.045
87.813,-0.045
87.814,-0.045
87.815,-0.045
87.816,-0.045
87.817,-0.045
87.818,-0.045
87.819,-0.045
87.82,-0.045
87.821,-0.045
87.822,-0.045
87.823,-0.045
87.824,-0.045
87.825,-0.045
87.826,-0.045
87.827,-0.045
87.828,-0.045
87.829,-0.045
87.83,-0.045
87.831,-0.045
87.832,-0.045
87.833,-0.045
87.834,-0.045
87.835,-0.045
87.836,-0.045
87.837,-0.045
87.838,-0.045
87.839,-0.045
87.84,-0.045
87.841,-0.045
87.842,-0.045
87.843,-0.045
87.844,-0.045
87.845,-0.045
87.846,-0.045
87.847,-0.045
87.848,-0.045
87.849,-0.045
87.85,-0.045
87.851,-0.045
87.852,-0.045
87.853,-0.045
87.854,-0.045
87.855,-0.045
87.856,-0.045
87.857,-0.045
87.858,-0.045
87.859,-0.045
87.86,-0.045
87.861,-0.045
87.862,-0.045
87.863,-0.045
87.864,-0.045
87.865,-0.045
87.866,-0.045
87.867,-0.045
87.868,-0.045
87.869,-0.045
87.87,-0.045
87.871,-0.045
87.872,-0.045
87.873,-0.045
87.874,-0.045
87.875,-0.045
87.876,-0.045
87.877,-0.045
87.878,-0.045
87.879,-0.045
87.88,-0.045
87.881,-0.045
87.882,-0.045
87.883,-0.045
87.884,-0.045
87.885,-0.045
87.886,-0.045
87.887,-0.045
87.888,-0.045
87.889,-0.045
87.89,-0.045
87.891,-0.045
87.892,-0.045
87.893,-0.045
87.894,-0.045
87.895,-0.045
87.896,-0.045
87.897,-0.045
87.898,-0.045
87.899,-0.045
87.9,-0.045
87.901,-0.045
87.902,-0.045
87.903,-0.045
87.904,-0.045
87.905,-0.045
87.906,-0.045
87.907,-0.045
87.908,-0.045
87.909,-0.045
87.91,-0.045
87.911,-0.045
87.912,-0.045
87.913,-0.045
87.914,-0.045
87.915,-0.045
87.916,-0.045
87.917,-0.045
87.918,-0.045
87.919,-0.045
87.92,-0.045
87.921,-0.045
87.922,-0.045
87.923,-0.045
87.924,-0.045
87.925,-0.045
87.926,-0.045
87.927,-0.045
87.928,-0.045
87.929,-0.045
87.93,-0.045
87.931,-0.045
87.932,-0.045
87.933,-0.045
87.934,-0.045
87.935,-0.045
87.936,-0.045
87.937,-0.045
87.938,-0.045
87.939,-0.045
87.94,-0.045
87.941,-0.045
87.942,-0.045
87.943,-0.045
87.944,-0.045
87.945,-0.045
87.946,-0.045
87.947,-0.045
87.948,-0.045
87.949,-0.045
87.95,-0.045
87.951,-0.045
87.952,-0.045
87.953,-0.045
87.954,-0.045
87.955,-0.045
87.956,-0.045
87.957,-0.045
87.958,-0.045
87.959,-0.045
87.96,-0.045
87.961,-0.045
87.962,-0.045
87.963,-0.045
87.964,-0.045
87.965,-0.045
87.966,-0.045
87.967,-0.045
87.968,-0.045
87.969,-0.045
87.97,-0.045
87.971,-0.045
87.972,-0.045
87.973,-0.045
87.974,-0.045
87.975,-0.045
87.976,-0.045
87.977,-0.045
87.978,-0.045
87.979,-0.045
87.98,-0.045
87.981,-0.045
87.982,-0.045
87.983,-0.045
87.984,-0.045
87.985,-0.045
87.986,-0.045
87.987,-0.045
87.988,-0.045
87.989,-0.045
87.99,-0.045
87.991,-0.045
87.992,-0.045
87.993,-0.045
87.994,-0.045
87.995,-0.045
87.996,-0.045
87.997,-0.045
87.998,-0.045
87.999,-0.045
88.0,-0.045
88.001,-0.045
88.002,-0.045
88.003,-0.045
88.004,-0.045
88.005,-0.045
88.006,-0.045
88.007,-0.045
88.008,-0.045
88.009,-0.045
88.01,-0.045
88.011,-0.045
88.012,-0.045
88.013,-0.045
88.014,-0.045
88.015,-0.045
88.016,-0.045
88.017,-0.045
88.018,-0.045
88.019,-0.045
88.02,-0.045
88.021,-0.045
88.022,-0.045
88.023,-0.045
88.024,-0.045
88.025,-0.045
88.026,-0.045
88.027,-0.045
88.028,-0.045
88.029,-0.045
88.03,-0.045
88.031,-0.045
88.032,-0.045
88.033,-0.045
88.034,-0.045
88.035,-0.045
88.036,-0.045
88.037,-0.045
88.038,-0.09
88.039,-0.09
88.04,-0.09
88.041,-0.09
88.042,-0.09
88.043,-0.09
88.044,-0.09
88.045,-0.09
88.046,-0.09
88.047,-0.09
88.048,-0.09
88.049,-0.09
88.05,-0.09
88.051,-0.09
88.052,-0.09
88.053,-0.09
88.054,-0.09
88.055,-0.09
88.056,-0.09
88.057,-0.09
88.058,-0.09
88.059,-0.09
88.06,-0.09
88.061,-0.09
88.062,-0.09
88.063,-0.09
88.064,-0.09
88.065,-0.09
88.066,-0.09
88.067,-0.09
88.068,-0.09
88.069,-0.09
88.07,-0.09
88.071,-0.09
88.072,-0.09
88.073,-0.09
88.074,-0.09
88.075,-0.09
88.076,-0.09
88.077,-0.09
88.078,-0.09
88.079,-0.09
88.08,-0.09
88.081,-0.09
88.082,-0.09
88.083,-0.09
88.084,-0.09
88.085,-0.09
88.086,-0.09
88.087,-0.09
88.088,-0.09
88.089,-0.09
88.09,-0.09
88.091,-0.09
88.092,-0.09
88.093,-0.09
88.094,-0.09
88.095,-0.09
88.096,-0.09
88.097,-0.09
88.098,-0.09
88.099,-0.09
88.1,-0.09
88.101,-0.09
88.102,-0.09
88.103,-0.09
88.104,-0.09
88.105,-0.09
88.106,-0.09
88.107,-0.09
88.108,-0.09
88.109,-0.09
88.11,-0.09
88.111,-0.09
88.112,-0.09
88.113,-0.09
88.114,-0.09
88.115,-0.09
88.116,-0.09
88.117,-0.09
88.118,-0.09
88.119,-0.09
88.12,-0.09
88.121,-0.09
88.122,-0.09
88.123,-0.09
88.124,-0.09
88.125,-0.09
88.126,-0.09
88.127,-0.09
88.128,-0.09
88.129,-0.09
88.13,-0.09
88.131,-0.09
88.132,-0.09
88.133,-0.09
88.134,-0.09
88.135,-0.09
88.136,-0.09
88.137,-0.09
88.138,-0.09
88.139,-0.09
88.14,-0.09
88.141,-0.09
88.142,-0.09
88.143,-0.09
88.144,-0.09
88.145,-0.09
88.146,-0.09
88.147,-0.09
88.148,-0.09
88.149,-0.09
88.15,-0.09
88.151,-0.09
88.152,-0.09
88.153,-0.09
88.154,-0.09
88.155,-0.09
88.156,-0.09
88.157,-0.09
88.158,-0.09
88.159,-0.09
88.16,-0.09
88.161,-0.09
88.162,-0.09
88.163,-0.09
88.164,-0.09
88.165,-0.09
88.166,-0.09
88.167,-0.09
88.168,-0.09
88.169,-0.09
88.17,-0.09
88.171,-0.09
88.172,-0.09
88.173,-0.09
88.174,-0.09
88.175,-0.09
88.176,-0.09
88.177,-0.09
88.178,-0.09
88.179,-0.09
88.18,-0.09
88.181,-0.09
88.182,-0.09
88.183,-0.09
88.184,-0.09
88.185,-0.09
88.186,-0.09
88.187,-0.09
88.188,-0.09
88.189,-0.09
88.19,-0.09
88.191,-0.09
88.192,-0.09
88.193,-0.09
88.194,-0.09
88.195,-0.09
88.196,-0.09
88.197,-0.09
88.198,-0.09
88.199,-0.09
88.2,-0.09
88.201,-0.09
88.202,-0.09
88.203,-0.09
88.204,-0.09
88.205,-0.09
88.206,-0.09
88.207,-0.09
88.208,-0.09
88.209,-0.09
88.21,-0.09
88.211,-0.09
88.212,-0.09
88.213,-0.09
88.214,-0.09
88.215,-0.09
88.216,-0.09
88.217,-0.09
88.218,-0.09
88.219,-0.09
88.22,-0.09
88.221,-0.09
88.222,-0.09
88.223,-0.09
88.224,-0.09
88.225,-0.09
88.226,-0.09
88.227,-0.09
88.228,-0.09
88.229,-0.09
88.23,-0.09
88.231,-0.09
88.232,-0.09
88.233,-0.09
88.234,-0.09
88.235,-0.09
88.236,-0.09
88.237,-0.09
88.238,-0.09
88.239,0.0
88.24,0.0
88.241,0.0
88.242,0.0
88.243,0.0
88.244,0.0
88.245,0.0
88.246,0.0
88.247,0.0
88.248,0.0
88.249,0.0
88.25,0.0
88.251,0.0
88.252,0.0
88.253,0.0
88.254,0.0
88.255,0.0
88.256,0.0
88.257,0.0
88.258,0.0
88.259,0.0
88.26,0.0
88.261,0.0
88.262,0.0
88.263,0.0
88.264,0.0
88.265,0.0
88.266,0.0
88.267,0.0
88.268,0.0
88.269,0.0
88.27,0.0
88.271,0.0
88.272,0.0
88.273,0.0
88.274,0.0
88.275,0.0
88.276,0.0
88.277,0.0
88.278,0.0
88.279,0.0
88.28,0.0
88.281,0.0
88.282,0.0
88.283,0.0
88.284,0.0
88.285,0.0
88.286,0.0
88.287,0.0
88.288,0.0
88.289,0.0
88.29,0.0
88.291,0.0
88.292,0.0
88.293,0.0
88.294,0.0
88.295,0.0
88.296,0.0
88.297,0.0
88.298,0.0
88.299,0.0
88.3,0.0
88.301,0.0
88.302,0.0
88.303,0.0
88.304,0.0
88.305,0.0
88.306,0.0
88.307,0.0
88.308,0.0
88.309,0.0
88.31,0.0
88.311,0.0
88.312,0.0
88.313,0.0
88.314,0.0
88.315,0.0
88.316,0.0
88.317,0.0
88.318,0.0
88.319,0.0
88.32,0.0
88.321,0.0
88.322,0.0
88.323,0.0
88.324,0.0
88.325,0.0
88.326,0.0
88.327,0.0
88.328,0.0
88.329,0.0
88.33,0.0
88.331,0.0
88.332,0.0
88.333,0.0
88.334,0.0
88.335,0.0
88.336,0.0
88.337,0.0
88.338,0.0
88.339,0.0
88.34,0.0
88.341,0.0
88.342,0.0
88.343,0.0
88.344,0.0
88.345,0.0
88.346,0.0
88.347,0.0
88.348,0.0
88.349,0.0
88.35,0.0
88.351,0.0
88.352,0.0
88.353,0.0
88.354,0.0
88.355,0.0
88.356,0.0
88.357,0.0
88.358,0.0
88.359,0.0
88.36,0.0
88.361,0.0
88.362,0.0
88.363,0.0
88.364,0.0
88.365,0.0
88.366,0.0
88.367,0.0
88.368,0.0
88.369,0.0
88.37,0.0
88.371,0.0
88.372,0.0
88.373,0.0
88.374,0.0
88.375,0.0
88.376,0.0
88.377,0.0
88.378,0.0
88.379,0.0
88.38,0.0
88.381,0.0
88.382,0.0
88.383,0.0
88.384,0.0
88.385,0.0
88.386,0.0
88.387,0.0
88.388,0.0
